id,timestamp,x,y,z
128991,2024-11-29 18:02:56.584,-0.0396307,0.014426,0.0687742
128990,2024-11-29 18:02:56.585,-0.0396307,0.014426,0.0687742
128992,2024-11-29 18:02:56.603,-0.151638,-0.0248752,-0.0594749
129003,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
128993,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
128995,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
128997,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
129000,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
129002,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
129005,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
129006,2024-11-29 18:02:56.608,-0.150916,-0.0298002,-0.0962477
128999,2024-11-29 18:02:56.609,-0.150916,-0.0298002,-0.0962477
129001,2024-11-29 18:02:56.609,-0.150916,-0.0298002,-0.0962477
128994,2024-11-29 18:02:56.609,-0.150916,-0.0298002,-0.0962477
129004,2024-11-29 18:02:56.609,-0.150916,-0.0298002,-0.0962477
128998,2024-11-29 18:02:56.609,-0.150916,-0.0298002,-0.0962477
128996,2024-11-29 18:02:56.609,-0.150916,-0.0298002,-0.0962477
129007,2024-11-29 18:02:56.613,-0.167884,-0.0279274,-0.150841
129009,2024-11-29 18:02:56.618,-0.138014,-0.0399415,-0.196411
129008,2024-11-29 18:02:56.618,-0.138014,-0.0399415,-0.196411
129010,2024-11-29 18:02:56.626,-0.0939869,-0.0309391,-0.282053
129011,2024-11-29 18:02:56.626,-0.0939869,-0.0309391,-0.282053
129012,2024-11-29 18:02:56.631,-0.0477309,-0.0277243,-0.312016
129013,2024-11-29 18:02:56.637,-0.0018456,-0.0140126,-0.327547
129014,2024-11-29 18:02:56.642,0.0507828,-0.00740671,-0.284239
129015,2024-11-29 18:02:56.646,0.0881915,-0.0213625,-0.242936
129016,2024-11-29 18:02:56.65,0.141319,-0.0195756,-0.177978
129017,2024-11-29 18:02:56.655,0.181025,-0.0152848,-0.0922966
129018,2024-11-29 18:02:56.66,0.1897,-0.0284572,-0.00834274
129019,2024-11-29 18:02:56.669,0.201984,-0.049984,0.109297
129020,2024-11-29 18:02:56.669,0.201984,-0.049984,0.109297
129021,2024-11-29 18:02:56.674,0.173838,-0.0760894,0.140738
129022,2024-11-29 18:02:56.678,0.137016,-0.101464,0.148095
129024,2024-11-29 18:02:56.688,-0.019033,-0.117109,0.100311
129023,2024-11-29 18:02:56.689,-0.019033,-0.117109,0.100311
129025,2024-11-29 18:02:56.693,-0.108665,-0.123063,0.0681725
129026,2024-11-29 18:02:56.698,-0.156998,-0.147684,0.00306606
129027,2024-11-29 18:02:56.702,-0.176019,-0.185688,-0.0581083
129028,2024-11-29 18:02:56.708,-0.181854,-0.209836,-0.122538
129029,2024-11-29 18:02:56.717,-0.130805,-0.180351,-0.178677
129030,2024-11-29 18:02:56.722,-0.0901657,-0.168301,-0.200816
129031,2024-11-29 18:02:56.731,0.0711154,-0.132527,-0.182325
129032,2024-11-29 18:02:56.735,0.150006,-0.138137,-0.165931
129033,2024-11-29 18:02:56.735,0.150006,-0.138137,-0.165931
129034,2024-11-29 18:02:56.736,0.150006,-0.138137,-0.165931
129035,2024-11-29 18:02:56.74,0.231489,-0.133203,-0.158118
129036,2024-11-29 18:02:56.749,0.272798,-0.142429,-0.158111
129037,2024-11-29 18:02:56.749,0.272798,-0.142429,-0.158111
129038,2024-11-29 18:02:56.754,0.272712,-0.145517,-0.1753
129039,2024-11-29 18:02:56.758,0.260866,-0.164802,-0.213398
129040,2024-11-29 18:02:56.764,0.248122,-0.176246,-0.247431
129041,2024-11-29 18:02:56.769,0.229761,-0.198647,-0.254025
129042,2024-11-29 18:02:56.772,0.194007,-0.22353,-0.266599
129043,2024-11-29 18:02:56.778,0.181281,-0.248601,-0.233306
129044,2024-11-29 18:02:56.783,0.154652,-0.237275,-0.186705
129045,2024-11-29 18:02:56.787,0.130944,-0.246938,-0.105762
129046,2024-11-29 18:02:56.792,0.122148,-0.256037,-0.0310383
129047,2024-11-29 18:02:56.797,0.109617,-0.270698,0.0529356
129048,2024-11-29 18:02:56.802,0.105322,-0.27115,0.113149
129049,2024-11-29 18:02:56.805,0.0738705,-0.271795,0.142949
129050,2024-11-29 18:02:56.811,0.0308306,-0.266641,0.13458
129051,2024-11-29 18:02:56.816,-0.0110052,-0.251155,0.0816002
129052,2024-11-29 18:02:56.821,-0.0260314,-0.233551,0.0282574
129053,2024-11-29 18:02:56.824,-0.0115148,-0.210278,-0.0407763
129054,2024-11-29 18:02:56.829,0.00803316,-0.178866,-0.132382
129055,2024-11-29 18:02:56.835,0.0652452,-0.159374,-0.17904
129056,2024-11-29 18:02:56.838,0.125349,-0.132851,-0.183754
129057,2024-11-29 18:02:56.843,0.200356,-0.0922346,-0.163671
129058,2024-11-29 18:02:56.853,0.353116,0.0040499,-0.0845766
129059,2024-11-29 18:02:56.854,0.353116,0.0040499,-0.0845766
129060,2024-11-29 18:02:56.857,0.416198,0.052408,-0.0340471
